id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAEN1jAAg,21.10.2014,Dzielnica Wesoła,klon jesionolistny,Acer negundo,D392156,15,3,2001,1,AAKG9OAAFAAEN1jAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png?refresh=-950040304170648044,1,7515038.1124,5787519.6567
AAKG9OAAFAAEN1jAAh,21.10.2014,Dzielnica Wesoła,robinia biała,Robinia pseudoacacia,D392157,36,9,2001,1,AAKG9OAAFAAEN1jAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S14_1_1.png?refresh=5858531424405097942,1,7515038.2659,5787521.2588
AAKG9OAAFAAEN1jAAi,21.10.2014,Dzielnica Wesoła,jarząb pospolity ,Sorbus aucuparia,D392158,20,4,2001,1,AAKG9OAAFAAEN1jAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png,1,7515039.3846,5787537.11
AAKG9OAAFAAEN1jAAj,21.10.2014,Dzielnica Wesoła,jarząb pospolity ,Sorbus aucuparia,D392159,10,4,2001,1,AAKG9OAAFAAEN1jAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png,1,7515039.6008,5787539.6175
AAKG9OAAFAAEN1vAAU,21.10.2014,Dzielnica Wesoła,jarząb pospolity ,Sorbus aucuparia,D392160,"18, 13",4,2001,1,AAKG9OAAFAAEN1vAAU,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png,1,7515039.8169,5787542.1249
AAKG9OAAFAAEN1vAAV,21.10.2014,Dzielnica Wesoła,jarząb pospolity ,Sorbus aucuparia,D392161,20,4,2001,1,AAKG9OAAFAAEN1vAAV,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png,1,7515040.0331,5787544.6324
AAKG9OAAFAAEN1vAAW,21.10.2014,Dzielnica Wesoła,jarząb pospolity ,Sorbus aucuparia,D392162,18,4,2001,1,AAKG9OAAFAAEN1vAAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png,1,7515040.2493,5787547.1398
AAKG9OAAFAAEN1vAAX,21.10.2014,Dzielnica Wesoła,jarząb pospolity ,Sorbus aucuparia,D392163,15,4,2001,1,AAKG9OAAFAAEN1vAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png,1,7515040.4654,5787549.6472
AAKG9OAAFAAEN1vAAY,21.10.2014,Dzielnica Wesoła,jarząb pospolity ,Sorbus aucuparia,D392164,15,4,2001,1,AAKG9OAAFAAEN1vAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png,1,7515040.5858,5787551.5484
AAKG9OAAFAAEN1YAAk,21.10.2014,Dzielnica Wesoła,sosna pospolita,Pinus sylvestris,D392280,32,2.4,2001,1,AAKG9OAAFAAEN1YAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405016_S1E_1_1.png,1,7514970.5422,5787396.8435
