id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAHxCeAAE,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356014,35,5.5,2001,1,AAKG9OAAnAAHxCeAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S12_1_1.png?refresh=-8727321140242356192,1,7508057.1362,5793273.6599
AAKG9OAAnAAHxCeAAF,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356015,33,5,2001,1,AAKG9OAAnAAHxCeAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1C_1_1.png?refresh=1966646326529004948,1,7508054.5618,5793280.6859
AAKG9OAAnAAHxCeAAG,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356016,70,2,2001,1,AAKG9OAAnAAHxCeAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1A_1_1.png?refresh=-8892592871175925453,1,7508048.0288,5793301.3564
AAKG9OAAnAAHxCeAAH,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356017,34,2,2001,1,AAKG9OAAnAAHxCeAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1E_1_1.png?refresh=-3703553112724785745,1,7508045.5917,5793308.4285
AAKG9OAAnAAHxCeAAI,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356018,75,1.5,2001,1,AAKG9OAAnAAHxCeAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1A_1_1.png,1,7508043.2015,5793314.6336
AAKG9OAAnAAHxCeAAJ,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356019,95,1.5,2001,1,AAKG9OAAnAAHxCeAAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1E_1_1.png,1,7508041.0397,5793321.341
AAKG9OAAnAAHxCeAAK,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356020,85,1.5,2001,1,AAKG9OAAnAAHxCeAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1E_1_1.png,1,7508039.1508,5793329.1901
AAKG9OAAnAAHxCeAAi,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D356044,44,8,2001,1,AAKG9OAAnAAHxCeAAi,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1C_1_1.png,1,7508023.633,5793330.6713
AAKG9OAAnAAHxCeAAh,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D356043,85,9,2001,1,AAKG9OAAnAAHxCeAAh,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1C_1_1.png,1,7508023.9034,5793333.3652
AAKG9OAAnAAHxCeAAg,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D356042,60,9,2001,1,AAKG9OAAnAAHxCeAAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S12_1_1.png,1,7508023.2134,5793335.3273
AAKG9OAAnAAHxCeAAL,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356021,97,2,2001,1,AAKG9OAAnAAHxCeAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1A_1_1.png,1,7508037.4003,5793335.9435
AAKG9OAAnAAHxCeAAf,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D356041,67,12,2001,2,AAKG9OAAnAAHxCeAAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_SX_2_2.png?refresh=-1860228134428549516,2,7508021.6541,5793337.3331
AAKG9OAAnAAHxCeAAM,23.10.2013,Zarząd Zieleni m.st. Warszawy,** nieokreślony **,**,D356022,87,2,2001,1,AAKG9OAAnAAHxCeAAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1E_1_1.png,1,7508035.0106,5793342.1944
AAKG9OAAnAAHxCeAAe,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D356040,80,19,2001,4,AAKG9OAAnAAHxCeAAe,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S15_4_4.png?refresh=5957080351934410142,4,7508020.7734,5793344.2256
AAKG9OAAnAAHxCeAAN,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola czarna,Populus nigra,D356023,102,13,2001,2,AAKG9OAAnAAHxCeAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_SW_2_2.png?refresh=-4452364118952595455,2,7508037.7906,5793349.3201
AAKG9OAAnAAHxCeAAd,23.10.2013,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D356039,"147, 138, 105",4.5,2001,1,AAKG9OAAnAAHxCeAAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1C_1_1.png,1,7508018.927,5793353.8551
AAKG9OAAnAAHxCeAAc,23.10.2013,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D356038,166,5,2001,1,AAKG9OAAnAAHxCeAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1C_1_1.png,1,7508017.5982,5793354.766
AAKG9OAAnAAHxCeAAb,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D356037,28,8,2001,1,AAKG9OAAnAAHxCeAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1C_1_1.png,1,7508015.7622,5793357.9127
AAKG9OAAnAAHxCeAAa,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D356036,137,10,2001,1,AAKG9OAAnAAHxCeAAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_SZ_1_1.png?refresh=6375256551759353471,1,7508017.7257,5793360.7922
AAKG9OAAnAAHxCeAAZ,23.10.2013,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D356035,141,10,2001,1,AAKG9OAAnAAHxCeAAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S12_1_1.png,1,7508015.6207,5793360.8347
AAKG9OAAnAAHxCeAAY,23.10.2013,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D356034,74,14,2001,5,AAKG9OAAnAAHxCeAAY,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S14_5_5.png?refresh=2153095158481191236,5,7508009.7971,5793367.7642
AAKG9OAAnAAHxCeAAO,23.10.2013,Zarząd Zieleni m.st. Warszawy,wierzba  sp.,Salix  sp.,D356024,144,4,2001,1,AAKG9OAAnAAHxCeAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S12_1_1.png,1,7508025.4699,5793383.1741
AAKG9OAAnAAHxCeAAX,23.10.2013,Zarząd Zieleni m.st. Warszawy,grusza  sp.,Pyrus  sp.,D356033,155,9,2001,2,AAKG9OAAnAAHxCeAAX,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_SX_2_2.png,2,7508003.5201,5793400.1667
AAKG9OAAnAAHxCeAAW,23.10.2013,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D356032,14,10,2001,2,AAKG9OAAnAAHxCeAAW,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_SW_2_2.png,2,7508002.7852,5793401.5808
AAKG9OAAnAAHxCeAAV,23.10.2013,Zarząd Zieleni m.st. Warszawy,leszczyna  sp.,Corylus  sp.,D356031,92,5,2001,1,AAKG9OAAnAAHxCeAAV,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S12_1_1.png,1,7508000.8115,5793405.4122
AAKG9OAAnAAHxCeAAU,23.10.2013,Zarząd Zieleni m.st. Warszawy,leszczyna  sp.,Corylus  sp.,D356030,15,3.5,2001,1,AAKG9OAAnAAHxCeAAU,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403723_S1A_1_1.png,1,7508000.0292,5793407.968
