id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAF0NFAAE,24.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D231439,98,10.5,2001,2,AAKG9OAAnAAF0NFAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S15_2_2.png?refresh=-215669671021693562,2,7496872.6505,5786601.6957
AAKG9OAAnAAF0NBAAh,24.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D231428,16,4.3,2001,1,AAKG9OAAnAAF0NBAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S1D_1_1.png?refresh=-1335911651228089189,1,7496886.3085,5786606.2796
AAKG9OAAnAAF0NBAAX,24.04.2012,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D231418,18,2.5,2001,1,AAKG9OAAnAAF0NBAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S1D_1_1.png,1,7496806.4176,5786607.8699
AAKG9OAAnAAF0NFAAF,24.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D231440,107,10,2001,2,AAKG9OAAnAAF0NFAAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S11_2_2.png?refresh=1110336379006301688,2,7496878.9183,5786608.8989
AAKG9OAAnAAF0NBAAY,24.04.2012,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D231419,18,2.5,2001,1,AAKG9OAAnAAF0NBAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S1D_1_1.png,1,7496812.0305,5786614.6055
AAKG9OAAnAAF0NFAAG,24.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D231441,86,6.5,2001,1,AAKG9OAAnAAF0NFAAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S14_1_1.png?refresh=-5493388445604026996,1,7496887.0571,5786616.8506
AAKG9OAAnAAF0NBAAi,24.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D231430,122,11,2001,2,AAKG9OAAnAAF0NBAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S12_2_2.png?refresh=-2659283003019311113,2,7496899.0315,5786619.5636
AAKG9OAAnAAF0NBAAZ,24.04.2012,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D231420,18,2.5,2001,1,AAKG9OAAnAAF0NBAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S1D_1_1.png,1,7496819.0467,5786621.1538
AAKG9OAAnAAF0NFAAH,24.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D231442,100,8,2001,1,AAKG9OAAnAAF0NFAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S1C_1_1.png?refresh=-1970996991856403301,1,7496893.4185,5786623.3055
AAKG9OAAnAAF0NBAAj,24.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D231431,16,4,2001,1,AAKG9OAAnAAF0NBAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403828_S1D_1_1.png,1,7496905.0185,5786625.9249
