id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAB8KeAAe,05.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D207175,116,9,2001,3,AAKG9OAAFAAB8KeAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S16_3_3.png?refresh=4080147376008625125,3,7501020,5792117.0018
AAKG9OAAFAAB8KeAAf,05.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D207176,43,5,2001,1,AAKG9OAAFAAB8KeAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S14_1_1.png?refresh=2870949443762787944,1,7501025,5792120.0018
AAKG9OAAFAAB8KeAAg,05.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D207177,106,7,2001,3,AAKG9OAAFAAB8KeAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S10_3_3.png?refresh=-7570940921157918437,3,7501030,5792122.0018
AAKG9OAAFAAB8KeAAh,05.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D207178,81,7,2001,2,AAKG9OAAFAAB8KeAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S12_2_2.png?refresh=-5057035026665727058,2,7501037,5792125.0018
AAKG9OAAFAAB8KeAAi,05.04.2012,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D207179,94,6,2001,2,AAKG9OAAFAAB8KeAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S12_2_2.png,2,7501041,5792127.565
AAKG9OAAFAAB8KyAAP,05.04.2012,Dzielnica Praga Północ,dąb czerwony,Quercus rubra,D207240,22,4,2001,1,AAKG9OAAFAAB8KyAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S1E_1_1.png?refresh=-8707704451519863639,1,7501042,5792154.0018
AAKG9OAAFAAB8KyAAC,05.04.2012,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D207227,"28, 27, 25, 24",6,2001,2,AAKG9OAAFAAB8KyAAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S15_2_2.png?refresh=5923308418084506794,2,7501016.5101,5792182.5936
AAKG9OAAFAAB8KyAAD,05.04.2012,Zarząd Zieleni m.st. Warszawy,wierzba krucha,Salix fragilis,D207228,133,7,2001,2,AAKG9OAAFAAB8KyAAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S12_2_2.png,2,7501020,5792189.0018
AAKG9OAAFAAB8KyAAE,05.04.2012,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D207229,"22, 20",6,2001,1,AAKG9OAAFAAB8KyAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S1B_1_1.png?refresh=-8452588625054907471,1,7501038.3266,5792201.512
AAKG9OAAFAAB8KyAAF,05.04.2012,Zarząd Zieleni m.st. Warszawy,topola Simona,Populus simonii,D207230,130,6,2001,1,AAKG9OAAFAAB8KyAAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404139_S14_1_1.png,1,7501045,5792202.0018
