id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAD7bYAAG,04.07.2012,Dzielnica Wilanów,wierzba krucha,Salix fragilis,D266749,348,16,2001,3,AAKG9OAAFAAD7bYAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_S10_3_3.png?refresh=-3528558902027311607,3,7508304.4552,5778700.9611
AAKG9OAAFAAD7bYAAO,04.07.2012,Dzielnica Wilanów,topola czarna,Populus nigra,D266757,368,30,2001,3,AAKG9OAAFAAD7bYAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_S16_3_3.png?refresh=-872093074245159361,3,7508438.029,5778406.1276
AAKG9OAAnAAF0JTAAE,25.08.2015,Dzielnica Wilanów,** nieokreślony **,**,D419872,0,,2001,1,AAKG9OAAnAAF0JTAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_S1E_1_1.png?refresh=-1435377631755241916,1,7507099.0582,5777160.1566
AAKG9OAAFAAD7dBAAd,22.06.2018,Zarząd Zieleni m.st. Warszawy,jesion  sp.,Fraxinus  sp.,D588872,"55, 48, 30, 31",,2001,1,AAKG9OAAFAAD7dBAAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_S1C_1_1.png?refresh=8499248741975929124,1,7507928.1984,5777422.0661
AAKG9OAAFAAD7bkAAF,04.07.2012,Dzielnica Wilanów,wiśnia  sp.,Prunus  sp.(wiśnia),D266771,"18, 30, 20, 17",4,2001,1,AAKG9OAAFAAD7bkAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_SZ_1_1.png?refresh=-1923721615074332309,1,7508697.913,5777743.6382
AAKG9OAAFAAD7bkAAE,04.07.2012,Dzielnica Wilanów,orzech włoski,Juglans regia,D266770,"40, 21, 32, 38",6,2001,1,AAKG9OAAFAAD7bkAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_SZ_1_1.png,1,7508699.1761,5777756.4173
AAKG9OAAFAAD7bkAAG,04.07.2012,Dzielnica Wilanów,brzoskwinia  sp.,Prunus  sp.(brzoskwinia),D266772,"7, 6",2,2001,1,AAKG9OAAFAAD7bkAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_S11_1_1.png?refresh=2087723326301518162,1,7508699.7709,5777731.4137
AAKG9OAAFAAD7bkAAD,04.07.2012,Dzielnica Wilanów,orzech włoski,Juglans regia,D266769,"56, 34",6,2001,1,AAKG9OAAFAAD7bkAAD,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_SZ_1_1.png,1,7508703.3987,5777757.3407
AAKG9OAAFAAD7bkAAH,04.07.2012,Dzielnica Wilanów,wiśnia  sp.,Prunus  sp.(wiśnia),D266773,"22, 17",3,2001,1,AAKG9OAAFAAD7bkAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_S12_1_1.png?refresh=-3743501772235719215,1,7508703.5561,5777719.8341
AAKG9OAAFAAD7bkAAI,04.07.2012,Dzielnica Wilanów,wiśnia  sp.,Prunus  sp.(wiśnia),D266774,"29, 17, 23, 14",4,2001,1,AAKG9OAAFAAD7bkAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_S12_1_1.png,1,7508705.445,5777715.8993
AAKG9OAAFAAD7bkAAJ,04.07.2012,Dzielnica Wilanów,wiśnia  sp.,Prunus  sp.(wiśnia),D266775,"12, 12",2,2001,1,AAKG9OAAFAAD7bkAAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_S1A_1_1.png?refresh=-3324147987868456052,1,7508706.6467,5777711.459
AAKG9OAAFAAD7bkAAC,04.07.2012,Dzielnica Wilanów,orzech włoski,Juglans regia,D266768,47,6,2001,1,AAKG9OAAFAAD7bkAAC,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_SZ_1_1.png,1,7508707.6197,5777758.8131
AAKG9OAAFAAD7bkAAK,04.07.2012,Dzielnica Wilanów,wiśnia  sp.,Prunus  sp.(wiśnia),D266776,"49, 36",5,2001,1,AAKG9OAAFAAD7bkAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_SZ_1_1.png,1,7508708.2608,5777707.4317
AAKG9OAAFAAD7bkAAL,04.07.2012,Dzielnica Wilanów,wiśnia  sp.,Prunus  sp.(wiśnia),D266777,"31, 31, 33",4,2001,1,AAKG9OAAFAAD7bkAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403762_SZ_1_1.png,1,7508710.0126,5777703.2218
