id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAEN1QAAP,21.10.2014,Dzielnica Wesoła,sosna pospolita,Pinus sylvestris,D392818,36,5,2001,1,AAKG9OAAFAAEN1QAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S1F_1_1.png?refresh=7970187683198301359,1,7515533.1459,5786687.2539
AAKG9OAAFAAEN1QAAI,21.10.2014,Dzielnica Wesoła,kasztanowiec pospolity,Aesculus hippocastanum,D392811,77,6,2001,1,AAKG9OAAFAAEN1QAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S1C_1_1.png?refresh=-1659637331428049569,1,7515528.1649,5786693.4726
AAKG9OAAFAAEN1QAAF,21.10.2014,Dzielnica Wesoła,"śliwa ałycza ""Pissardii""",Prunus cerasifera 'Pissardii',D392808,"35, 23, 23, 27, 41",4,2001,1,AAKG9OAAFAAEN1QAAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S1F_1_1.png,1,7515514.3881,5786693.7485
AAKG9OAAFAAEN1QAAG,21.10.2014,Dzielnica Wesoła,"śliwa ałycza ""Pissardii""",Prunus cerasifera 'Pissardii',D392809,"32, 30, 36",4,2001,1,AAKG9OAAFAAEN1QAAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S1F_1_1.png,1,7515521.2894,5786693.7803
AAKG9OAAFAAEN1QAAE,21.10.2014,Dzielnica Wesoła,"śliwa ałycza ""Pissardii""",Prunus cerasifera 'Pissardii',D392807,"31, 34, 34, 40",4,2001,1,AAKG9OAAFAAEN1QAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S1F_1_1.png,1,7515505.6664,5786694.0712
AAKG9OAAFAAEN1QAAD,21.10.2014,Dzielnica Wesoła,"śliwa ałycza ""Pissardii""",Prunus cerasifera 'Pissardii',D392806,"37, 40, 42",4,2001,1,AAKG9OAAFAAEN1QAAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S1F_1_1.png,1,7515491.9378,5786695.0404
AAKG9OAAFAAEN1QAAB,21.10.2014,Dzielnica Wesoła,"świerk kłujący ""Glauca""",Picea pungens 'Glauca',D392804,76,10,2001,1,AAKG9OAAFAAEN1QAAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S1F_1_1.png,1,7515440.3131,5786695.692
AAKG9OAAFAAEN1QAAC,21.10.2014,Dzielnica Wesoła,"śliwa ałycza ""Pissardii""",Prunus cerasifera 'Pissardii',D392805,"35, 46, 28",4,2001,1,AAKG9OAAFAAEN1QAAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S1F_1_1.png,1,7515480.0155,5786695.8727
AAKG9OAAFAAEN1MAAh,21.10.2014,Dzielnica Wesoła,surmia bignoniowa,Catalpa bignonioides,D392799,"75, 60",8,2001,2,AAKG9OAAFAAEN1MAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S11_2_2.png?refresh=-1728579340212663783,2,7515417.0752,5786700.5618
AAKG9OAAnAAHzMZAAR,21.10.2014,Dzielnica Wesoła,dąb szypułkowy,Quercus robur,D393156,127,18,2001,2,AAKG9OAAnAAHzMZAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405115_S15_2_2.png?refresh=-5576634933623539021,2,7516330.9519,5786627.4355
