id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAD7bZAAf,04.07.2012,Dzielnica Wilanów,klon pospolity,Acer platanoides,D266379,13,4,2001,1,AAKG9OAAFAAD7bZAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1E_1_1.png?refresh=7396291012374193405,1,7507569.6938,5781887.1726
AAKG9OAAFAAD7bZAAg,04.07.2012,Dzielnica Wilanów,klon pospolity,Acer platanoides,D266380,10,4,2001,1,AAKG9OAAFAAD7bZAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1E_1_1.png,1,7507573.0401,5781888.7794
AAKG9OAAFAAD7bZAAh,04.07.2012,Dzielnica Wilanów,klon pospolity,Acer platanoides,D266381,13,4,2001,1,AAKG9OAAFAAD7bZAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1E_1_1.png,1,7507576.799,5781890.5242
AAKG9OAAFAAD7bZAAi,04.07.2012,Dzielnica Wilanów,głóg jednoszyjkowy,Crataegus monogyna,D266382,7,3,2001,1,AAKG9OAAFAAD7bZAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1D_1_1.png?refresh=-9049598784816425606,1,7507579.2288,5781891.4425
AAKG9OAAFAAD7bZAAj,04.07.2012,Dzielnica Wilanów,głóg jednoszyjkowy,Crataegus monogyna,D266383,12,4,2001,1,AAKG9OAAFAAD7bZAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1F_1_1.png?refresh=-5000727670902947376,1,7507581.3829,5781892.5443
AAKG9OAAFAAD7bZAAk,04.07.2012,Dzielnica Wilanów,głóg jednoszyjkowy,Crataegus monogyna,D266384,12,4,2001,1,AAKG9OAAFAAD7bZAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1F_1_1.png,1,7507583.0462,5781893.4256
AAKG9OAAFAAD7bZAAl,04.07.2012,Dzielnica Wilanów,głóg jednoszyjkowy,Crataegus monogyna,D266385,1,4,2001,1,AAKG9OAAFAAD7bZAAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1F_1_1.png,1,7507584.5529,5781894.1994
AAKG9OAAFAAD7bZAAm,04.07.2012,Dzielnica Wilanów,głóg jednoszyjkowy,Crataegus monogyna,D266386,12,4,2001,1,AAKG9OAAFAAD7bZAAm,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1F_1_1.png,1,7507586.0257,5781895.1326
AAKG9OAAFAAD7blAAA,04.07.2012,Dzielnica Wilanów,głóg jednoszyjkowy,Crataegus monogyna,D266387,13,3,2001,1,AAKG9OAAFAAD7blAAA,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1B_1_1.png?refresh=-5421350878926939627,1,7507587.3425,5781895.6498
AAKG9OAAFAAD7blAAB,04.07.2012,Dzielnica Wilanów,głóg jednoszyjkowy,Crataegus monogyna,D266388,12,4,2001,1,AAKG9OAAFAAD7blAAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1F_1_1.png,1,7507588.6046,5781896.3171
AAKG9OAAFAAD7blAAC,04.07.2012,Dzielnica Wilanów,głóg jednoszyjkowy,Crataegus monogyna,D266389,12,3,2001,1,AAKG9OAAFAAD7blAAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404835_S1E_1_1.png,1,7507590.8573,5781897.6905
