id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAEN1QAAb,21.10.2014,Dzielnica Wesoła,modrzew europejski,Larix decidua,D391195,41,7,2001,1,AAKG9OAAFAAEN1QAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405007_S14_1_1.png?refresh=97599193115597075,1,7515022.5938,5789992.9491
AAKG9OAAFAAEN1QAAc,21.10.2014,Dzielnica Wesoła,wiśnia piłkowana,Prunus serrulata,D391196,27,2.4,2001,1,AAKG9OAAFAAEN1QAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405007_S1F_1_1.png?refresh=-7839404533040241477,1,7515028.9167,5789992.997
AAKG9OAAFAAEN1QAAd,21.10.2014,Dzielnica Wesoła,modrzew europejski,Larix decidua,D391197,53,7,2001,1,AAKG9OAAFAAEN1QAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405007_S14_1_1.png,1,7515020.16,5789993.0373
AAKG9OAAFAAEN1QAAe,21.10.2014,Dzielnica Wesoła,lipa drobnolistna,Tilia cordata,D391198,92,6,2001,1,AAKG9OAAFAAEN1QAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405007_S1C_1_1.png?refresh=6485447813331306332,1,7515015.5064,5789993.4782
AAKG9OAAnAAHzMTAAB,21.10.2014,Dzielnica Wesoła,sosna pospolita,Pinus sylvestris,D391273,14,1.5,2001,1,AAKG9OAAnAAHzMTAAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405007_S1E_1_1.png?refresh=-6125802291314847172,1,7514961.8508,5790139.817
AAKG9OAAFAAEN1QAAi,21.10.2014,Dzielnica Wesoła,sosna pospolita,Pinus sylvestris,D391202,11,1.5,2001,1,AAKG9OAAFAAEN1QAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405007_S1E_1_1.png,1,7514962.2149,5790142.4021
AAKG9OAAFAAEN1QAAj,21.10.2014,Dzielnica Wesoła,sosna pospolita,Pinus sylvestris,D391203,172,19,2001,3,AAKG9OAAFAAEN1QAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405007_S16_3_3.png?refresh=741940322353605248,3,7514972.4279,5790163.5564
AAKG9OAAFAAEN19AAD,21.10.2014,Dzielnica Wesoła,sosna pospolita,Pinus sylvestris,D391383,168,20,2001,3,AAKG9OAAFAAEN19AAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405008_S16_3_3.png?refresh=8551443094137342387,3,7514974.7065,5790200.3552
AAKG9OAAFAAEN19AAE,21.10.2014,Dzielnica Wesoła,sosna pospolita,Pinus sylvestris,D391384,145,21,2001,2,AAKG9OAAFAAEN19AAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405008_S11_2_2.png?refresh=-4950203757676793627,2,7514980.9254,5790264.0096
AAKG9OAAFAAEN19AAF,21.10.2014,Dzielnica Wesoła,sosna pospolita,Pinus sylvestris,D391385,96,19,2001,2,AAKG9OAAFAAEN19AAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405008_S11_2_2.png,2,7514982.8755,5790298.8198
AAKG9OAAFAAEN19AAG,21.10.2014,Zarząd Zieleni m.st. Warszawy,sosna pospolita,Pinus sylvestris,D391386,102,21,2001,2,AAKG9OAAFAAEN19AAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7405008_S12_2_2.png?refresh=5195440057976723441,2,7514985.7391,5790323.0073
