id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENQGAAL,18.06.2013,Dzielnica Włochy,brzoza brodawkowata,Betula pendula,D333277,89,18,2001,1,AAKG9OAAFAAENQGAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1C_1_1.png?refresh=-267196272999699861,1,7497626.8483,5780020.2999
AAKG9OAAFAAENQGAAN,18.06.2013,Dzielnica Włochy,śliwa tarnina,Prunus spinosa,D333279,10,3,2001,1,AAKG9OAAFAAENQGAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1A_1_1.png?refresh=3553753200972655068,1,7497626.9081,5779953.6517
AAKG9OAAFAAENQmAAn,18.06.2013,Dzielnica Włochy,sumak octowiec,Rhus typhina,D332857,10,3,2001,1,AAKG9OAAFAAENQmAAn,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1E_1_1.png?refresh=-4706709740975894007,1,7497060.2457,5779725.2119
AAKG9OAAFAAENQmAAo,18.06.2013,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D332858,63,15,2001,1,AAKG9OAAFAAENQmAAo,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S12_1_1.png?refresh=4422106694414245025,1,7497307.1088,5779476.8158
AAKG9OAAFAAENQqAAA,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D332859,67,15,2001,1,AAKG9OAAFAAENQqAAA,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S12_1_1.png,1,7497370.4193,5779428.6218
AAKG9OAAFAAENQGAAD,18.06.2013,Dzielnica Włochy,brzoza brodawkowata,Betula pendula,D333269,,21,2001,1,AAKG9OAAFAAENQGAAD,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_SZ_1_1.png?refresh=-1970715558933281253,1,7497372.8396,5780272.6849
AAKG9OAAFAAENQqAAB,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D332860,82,16,2001,1,AAKG9OAAFAAENQqAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_SZ_1_1.png,1,7497375.0071,5779425.8724
AAKG9OAAFAAENQGAAE,18.06.2013,Dzielnica Włochy,topola  sp.,Populus  sp.,D333270,,20,2001,1,AAKG9OAAFAAENQGAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S12_1_1.png,1,7497379.447,5780271.5825
AAKG9OAAFAAENQGAAF,18.06.2013,Dzielnica Włochy,topola  sp.,Populus  sp.,D333271,93,17,2001,1,AAKG9OAAFAAENQGAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_SZ_1_1.png,1,7497409.1801,5780267.2648
AAKG9OAAFAAENQOAAo,18.06.2013,Dzielnica Włochy,śliwa  sp.,Prunus  sp.(śliwa),D333292,11,3,2001,1,AAKG9OAAFAAENQOAAo,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S11_1_1.png?refresh=-240666799030622453,1,7497588.0649,5779725.431
AAKG9OAAFAAENQGAAR,18.06.2013,Dzielnica Włochy,olsza  sp.,Alnus  sp.,D333283,188,16,2001,1,AAKG9OAAFAAENQGAAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1A_1_1.png,1,7497588.392,5779831.9992
AAKG9OAAFAAENQGAAS,18.06.2013,Dzielnica Włochy,topola  sp.,Populus  sp.,D333284,143,23,2001,1,AAKG9OAAFAAENQGAAS,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1C_1_1.png,1,7497597.994,5779759.3014
AAKG9OAAFAAENQOAAk,18.06.2013,Dzielnica Włochy,dąb szypułkowy,Quercus robur,D333288,"18, 15",7,2001,1,AAKG9OAAFAAENQOAAk,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1A_1_1.png,1,7497598.6292,5779744.286
AAKG9OAAFAAENQGAAV,18.06.2013,Dzielnica Włochy,wiśnia  sp.,Prunus  sp.(wiśnia),D333287,"7, 10",1.6000000238,2001,1,AAKG9OAAFAAENQGAAV,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1A_1_1.png,1,7497601.3843,5779747.2143
AAKG9OAAFAAENQGAAU,18.06.2013,Dzielnica Włochy,dąb szypułkowy,Quercus robur,D333286,21,9,2001,1,AAKG9OAAFAAENQGAAU,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1A_1_1.png,1,7497603.7715,5779747.9453
AAKG9OAAFAAENQOAAl,18.06.2013,Dzielnica Włochy,brzoza brodawkowata,Betula pendula,D333289,60,16,2001,1,AAKG9OAAFAAENQOAAl,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S12_1_1.png,1,7497605.1457,5779743.1839
AAKG9OAAFAAENQGAAQ,18.06.2013,Dzielnica Włochy,głóg jednoszyjkowy,Crataegus monogyna,D333282,13,8,2001,1,AAKG9OAAFAAENQGAAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1C_1_1.png,1,7497606.021,5779844.7161
AAKG9OAAFAAENQOAAn,18.06.2013,Dzielnica Włochy,wiśnia  sp.,Prunus  sp.(wiśnia),D333291,,.8999999762,2001,1,AAKG9OAAFAAENQOAAn,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1E_1_1.png,1,7497606.8888,5779740.9859
AAKG9OAAFAAENQGAAT,18.06.2013,Dzielnica Włochy,dąb szypułkowy,Quercus robur,D333285,20,7,2001,1,AAKG9OAAFAAENQGAAT,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S1A_1_1.png,1,7497607.5354,5779749.2252
AAKG9OAAFAAENQOAAm,18.06.2013,Dzielnica Włochy,brzoza brodawkowata,Betula pendula,D333290,62,16,2001,1,AAKG9OAAFAAENQOAAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S12_1_1.png,1,7497608.0825,5779742.9999
AAKG9OAAFAAENQGAAP,18.06.2013,Dzielnica Włochy,głóg jednoszyjkowy,Crataegus monogyna,D333281,11,9,2001,1,AAKG9OAAFAAENQGAAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S12_1_1.png,1,7497609.148,5779857.898
AAKG9OAAFAAENQGAAG,18.06.2013,Dzielnica Włochy,śliwa tarnina,Prunus spinosa,D333272,"85, 106",15.5,2001,2,AAKG9OAAFAAENQGAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_SX_2_2.png?refresh=-8494179192208911117,2,7497615.0001,5780194.2915
AAKG9OAAFAAENQGAAH,18.06.2013,Dzielnica Włochy,olsza czarna,Alnus glutinosa,D333273,62,17,2001,1,AAKG9OAAFAAENQGAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_SZ_1_1.png,1,7497615.5264,5780144.4903
AAKG9OAAFAAENQGAAO,18.06.2013,Dzielnica Włochy,robinia  sp.,Robinia  sp.,D333280,72,17,2001,1,AAKG9OAAFAAENQGAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S12_1_1.png,1,7497616.3599,5779968.3964
AAKG9OAAFAAENQGAAI,18.06.2013,Dzielnica Włochy,klon jesionolistny,Acer negundo,D333274,68,17,2001,2,AAKG9OAAFAAENQGAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_SX_2_2.png,2,7497618.8245,5780131.306
AAKG9OAAFAAENQGAAM,18.06.2013,Dzielnica Włochy,olsza czarna,Alnus glutinosa,D333278,91,18,2001,1,AAKG9OAAFAAENQGAAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_SZ_1_1.png,1,7497619.6752,5779991.191
AAKG9OAAFAAENQGAAK,18.06.2013,Dzielnica Włochy,olsza czarna,Alnus glutinosa,D333276,60,16,2001,1,AAKG9OAAFAAENQGAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_S12_1_1.png,1,7497619.9214,5780122.5169
AAKG9OAAFAAENQGAAJ,18.06.2013,Dzielnica Włochy,olsza czarna,Alnus glutinosa,D333275,77,17,2001,1,AAKG9OAAFAAENQGAAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403028_SZ_1_1.png,1,7497620.6573,5780125.2631
