id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENRXAAT,18.06.2013,Zarząd Zieleni m.st. Warszawy,platan sp.,Platanus sp.,D329332,14,7,2001,1,AAKG9OAAFAAENRXAAT,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png?refresh=-7653725299068736281,1,7495055.3011,5784695.871
AAKG9OAAFAAENRXAAW,18.06.2013,Zarząd Zieleni m.st. Warszawy,platan sp.,Platanus sp.,D329335,13,6.5,2001,1,AAKG9OAAFAAENRXAAW,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495060.8978,5784698.9752
AAKG9OAAnAAF7JYAAZ,18.06.2013,Zarząd Zieleni m.st. Warszawy,głóg jednoszyjkowy,Crataegus monogyna,D327067,14,8,2001,1,AAKG9OAAnAAF7JYAAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1A_1_1.png?refresh=4070707200843657567,1,7495122.4154,5784689.3101
AAKG9OAAnAAF7JYAAY,18.06.2013,Zarząd Zieleni m.st. Warszawy,głóg jednoszyjkowy,Crataegus monogyna,D327066,13,8,2001,1,AAKG9OAAnAAF7JYAAY,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495126.3645,5784695.3429
AAKG9OAAnAAF7JYAAX,18.06.2013,Dzielnica Włochy,śliwa  sp.,Prunus  sp.(śliwa),D327065,9,5,2001,1,AAKG9OAAnAAF7JYAAX,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495130.7597,5784689.1196
AAKG9OAAnAAF7JYAAW,18.06.2013,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D327064,8,5,2001,1,AAKG9OAAnAAF7JYAAW,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495135.1676,5784695.7007
AAKG9OAAnAAF7JYAAT,18.06.2013,Zarząd Zieleni m.st. Warszawy,platan sp.,Platanus sp.,D327061,12,8,2001,1,AAKG9OAAnAAF7JYAAT,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1A_1_1.png,1,7495152.2187,5784691.6594
AAKG9OAAnAAF7JYAAS,18.06.2013,Zarząd Zieleni m.st. Warszawy,grab pospolity,Carpinus betulus,D327060,13,8,2001,1,AAKG9OAAnAAF7JYAAS,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1A_1_1.png,1,7495163.587,5784689.819
AAKG9OAAnAAF7JYAAa,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327068,,.25,2001,1,AAKG9OAAnAAF7JYAAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495163.8213,5784647.8361
AAKG9OAAnAAF7JYAAb,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D327069,12,5,2001,1,AAKG9OAAnAAF7JYAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1A_1_1.png,1,7495169.5081,5784649.569
AAKG9OAAnAAF7JYAAR,18.06.2013,Zarząd Zieleni m.st. Warszawy,grab pospolity,Carpinus betulus,D327059,13,8.5,2001,1,AAKG9OAAnAAF7JYAAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1A_1_1.png,1,7495171.4719,5784688.8966
AAKG9OAAnAAF7JqAAG,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327262,,.3000000119,2001,1,AAKG9OAAnAAF7JqAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495175.1022,5784650.2034
AAKG9OAAnAAF7JqAAH,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D327263,11,6,2001,1,AAKG9OAAnAAF7JqAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1A_1_1.png,1,7495181.2463,5784650.5635
AAKG9OAAnAAF7JqAAI,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327264,,.3000000119,2001,1,AAKG9OAAnAAF7JqAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495189.2229,5784649.5497
AAKG9OAAnAAF7JqAAJ,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D327265,11,6,2001,1,AAKG9OAAnAAF7JqAAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1A_1_1.png,1,7495195.6414,5784649.4517
AAKG9OAAnAAF7JqAAK,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb  sp.,Quercus  sp.,D327266,13,6,2001,1,AAKG9OAAnAAF7JqAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495200.6843,5784649.4469
AAKG9OAAnAAF7JqAAL,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb  sp.,Quercus  sp.,D327267,13,6,2001,1,AAKG9OAAnAAF7JqAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402755_S1E_1_1.png,1,7495209.2112,5784648.3411
