id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAF1O1AAG,24.04.2012,Dzielnica Targówek,robinia  sp.,Robinia  sp.,D253003,98,14,2001,3,AAKG9OAAnAAF1O1AAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S16_3_3.png?refresh=-8241348342296377150,3,7503077.9059,5792583.6236
AAKG9OAAnAAF1O1AAI,24.04.2012,Dzielnica Targówek,robinia  sp.,Robinia  sp.,D253005,"17, 9, 8, 10, 11",5,2001,1,AAKG9OAAnAAF1O1AAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S1B_1_1.png?refresh=3645494286506701231,1,7503080.9752,5792579.4703
AAKG9OAAnAAF1O1AAK,24.04.2012,Dzielnica Targówek,robinia  sp.,Robinia  sp.,D253007,20,5,2001,1,AAKG9OAAnAAF1O1AAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S1B_1_1.png,1,7503081.4817,5792574.6764
AAKG9OAAnAAF1O1AAJ,24.04.2012,Dzielnica Targówek,robinia  sp.,Robinia  sp.,D253006,30,4.5,2001,1,AAKG9OAAnAAF1O1AAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S1F_1_1.png?refresh=7125651397745042652,1,7503083.2664,5792575.0885
AAKG9OAAnAAF1O1AAH,24.04.2012,Dzielnica Targówek,robinia  sp.,Robinia  sp.,D253004,"120, 10, 11, 8",14,2001,3,AAKG9OAAnAAF1O1AAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S16_3_3.png,3,7503083.6775,5792576.7782
AAKG9OAAnAAF1OUAAW,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253784,"79, 53, 36",10,2001,2,AAKG9OAAnAAF1OUAAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S15_2_2.png?refresh=5518390274942376140,2,7503096.268,5792572.3569
AAKG9OAAnAAF1OUAAV,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253783,95,12,2001,3,AAKG9OAAnAAF1OUAAV,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S1G_3_3.png?refresh=-7826154323418945236,3,7503096.7715,5792573.2252
AAKG9OAAnAAF1OUAAX,24.04.2012,Dzielnica Targówek,topola czarna,Populus nigra,D253785,286,17,2001,3,AAKG9OAAnAAF1OUAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S16_3_3.png,3,7503105.5502,5792588.2064
AAKG9OAAnAAF1OUAAY,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253786,"55, 35",7,2001,2,AAKG9OAAnAAF1OUAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S15_2_2.png,2,7503116.7955,5792612.3676
AAKG9OAAnAAF1OUAAZ,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253787,"83, 52",8,2001,1,AAKG9OAAnAAF1OUAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404585_S1C_1_1.png?refresh=-4077188665651499166,1,7503131.7243,5792674.3815
