id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAABF1OAAI,05.04.2012,Dzielnica Ursynów,lipa szerokolistna,Tilia platyphyllos,D220968,165,15,2001,2,AAKG9OAAFAABF1OAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S12_2_2.png?refresh=3909644892849972361,2,7500835.2673,5778241.9264
AAKG9OAAFAABF1OAAG,05.04.2012,Dzielnica Ursynów,robinia biała,Robinia pseudoacacia,D220966,"74, 53, 50",18,2001,2,AAKG9OAAFAABF1OAAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S12_2_2.png,2,7500861.5252,5778246.2355
AAKG9OAAFAABF1OAAH,05.04.2012,Dzielnica Ursynów,wiąz  sp.,Ulmus  sp.,D220967,,4,2001,1,AAKG9OAAFAABF1OAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S1B_1_1.png?refresh=-647495188908534415,1,7500861.9385,5778246.327
AAKG9OAAFAABF1OAAP,05.04.2012,Dzielnica Ursynów,klon jesionolistny,Acer negundo,D220975,196,16,2001,3,AAKG9OAAFAABF1OAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S16_3_3.png?refresh=7649643857835320681,3,7500893.5878,5778134.8308
AAKG9OAAFAABF1OAAF,05.04.2012,Dzielnica Ursynów,robinia biała,Robinia pseudoacacia,D220965,210,16,2001,2,AAKG9OAAFAABF1OAAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S12_2_2.png,2,7500903.0726,5778236.9474
AAKG9OAAFAABF1OAAE,05.04.2012,Dzielnica Ursynów,robinia biała,Robinia pseudoacacia,D220964,190,17,2001,3,AAKG9OAAFAABF1OAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S10_3_3.png?refresh=3855093367824342712,3,7500906.1028,5778236.1234
AAKG9OAAFAABF1OAAD,05.04.2012,Dzielnica Ursynów,robinia biała,Robinia pseudoacacia,D220963,"225, 160, 138",18,2001,3,AAKG9OAAFAABF1OAAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S16_3_3.png,3,7500910.8771,5778235.9415
AAKG9OAAFAABF1OAAC,05.04.2012,Dzielnica Ursynów,robinia biała,Robinia pseudoacacia,D220962,150,12,2001,2,AAKG9OAAFAABF1OAAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S15_2_2.png?refresh=-4255383199329310823,2,7500913.7235,5778235.1175
AAKG9OAAFAABF1OAAB,05.04.2012,Dzielnica Ursynów,robinia biała,Robinia pseudoacacia,D220961,208,15,2001,3,AAKG9OAAFAABF1OAAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S10_3_3.png,3,7500918.4978,5778234.6148
AAKG9OAAFAABF1OAAO,05.04.2012,Dzielnica Ursynów,głóg sp.,Crataegus sp.,D220974,"30, 35, 38, 27",7,2001,2,AAKG9OAAFAABF1OAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404235_S11_2_2.png?refresh=-3545420200766036272,2,7500921.5015,5778128.2418
