id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENR3AAK,18.06.2013,Zarząd Zieleni m.st. Warszawy,żywotnik  sp.,Thuja  sp.,D327894,47,16,2001,1,AAKG9OAAFAAENR3AAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S11_1_1.png?refresh=-4715068756906962862,1,7498570.1927,5782628.5848
AAKG9OAAFAAENR3AAJ,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327893,104,17,2001,1,AAKG9OAAFAAENR3AAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_SZ_1_1.png?refresh=9486010545939800,1,7498566.432,5782629.9587
AAKG9OAAFAAENR2AAd,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D328234,86,25,2001,2,AAKG9OAAFAAENR2AAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_SY_2_2.png?refresh=-8287314248828757448,2,7498521.575,5782630.4751
AAKG9OAAFAAENR2AAe,18.06.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D328235,96,26,2001,2,AAKG9OAAFAAENR2AAe,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_SW_2_2.png?refresh=5780943610743556104,2,7498515.9792,5782630.66
AAKG9OAAFAAENR2AAc,18.06.2013,Zarząd Zieleni m.st. Warszawy,klon jawor,Acer pseudoplatanus,D328233,149,27,2001,3,AAKG9OAAFAAENR2AAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S13_3_3.png?refresh=8995169509798916761,3,7498515.5218,5782636.4245
AAKG9OAAFAAENR3AAR,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327901,103,18,2001,2,AAKG9OAAFAAENR3AAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_SY_2_2.png,2,7498564.6001,5782639.933
AAKG9OAAFAAENR2AAb,18.06.2013,Zarząd Zieleni m.st. Warszawy,klon jawor,Acer pseudoplatanus,D328232,151,30,2001,3,AAKG9OAAFAAENR2AAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S19_3_3.png?refresh=5484321758260518453,3,7498518.8259,5782640.7242
AAKG9OAAFAAENR3AAS,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327902,148,20,2001,2,AAKG9OAAFAAENR3AAS,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_SW_2_2.png,2,7498564.0515,5782646.5213
AAKG9OAAFAAENR3AAT,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327903,115,20,2001,3,AAKG9OAAFAAENR3AAT,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S10_3_3.png?refresh=-238246580120139231,3,7498562.953,5782653.4755
AAKG9OAAFAAENR2AAa,18.06.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D328231,143,32,2001,3,AAKG9OAAFAAENR2AAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S13_3_3.png,3,7498514.0611,5782658.2933
AAKG9OAAnAAF7IDAAC,18.06.2013,Zarząd Zieleni m.st. Warszawy,jałowiec  sp.,Juniperus  sp.,D327918,"20, 17, 15, 11, 7",5,2001,1,AAKG9OAAnAAF7IDAAC,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S11_1_1.png,1,7498567.0825,5782659.1473
AAKG9OAAFAAENR3AAU,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327904,110,20,2001,2,AAKG9OAAFAAENR3AAU,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_SY_2_2.png,2,7498561.7622,5782660.2466
AAKG9OAAFAAENR2AAZ,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D328230,137,32,2001,3,AAKG9OAAFAAENR2AAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S19_3_3.png,3,7498515.5301,5782663.8744
AAKG9OAAFAAENR3AAV,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327905,102,19,2001,3,AAKG9OAAFAAENR3AAV,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S10_3_3.png,3,7498560.7559,5782669.3969
AAKG9OAAnAAF7IDAAB,18.06.2013,Zarząd Zieleni m.st. Warszawy,jałowiec  sp.,Juniperus  sp.,D327917,"19, 15, 13",5,2001,1,AAKG9OAAnAAF7IDAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S11_1_1.png,1,7498565.6193,5782675.6176
AAKG9OAAFAAENR3AAW,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327906,98,20,2001,3,AAKG9OAAFAAENR3AAW,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_S13_3_3.png,3,7498559.4743,5782677.7241
AAKG9OAAFAAENR3AAX,18.06.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D327907,64,16,2001,1,AAKG9OAAFAAENR3AAX,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403024_SZ_1_1.png,1,7498558.3755,5782686.0506
