id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAF1PQAAP,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D254264,"15, 13, 10, 16",2,2001,1,AAKG9OAAnAAF1PQAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1F_1_1.png?refresh=-7670512058505042443,1,7505184.4594,5792657.3874
AAKG9OAAnAAF1OkAAD,24.04.2012,Dzielnica Targówek,jesion wyniosły,Fraxinus excelsior,D253822,200,12,2001,3,AAKG9OAAnAAF1OkAAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1G_3_3.png?refresh=-8503892563175496094,3,7505247.5172,5792675.032
AAKG9OAAnAAF1OkAAC,24.04.2012,Dzielnica Targówek,jesion wyniosły,Fraxinus excelsior,D253821,114,10,2001,2,AAKG9OAAnAAF1OkAAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S11_2_2.png?refresh=-7554120469651669019,2,7505243.9407,5792681.1469
AAKG9OAAnAAF1OkAAB,24.04.2012,Dzielnica Targówek,jesion wyniosły,Fraxinus excelsior,D253820,115,11,2001,2,AAKG9OAAnAAF1OkAAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S12_2_2.png?refresh=6774545500788895027,2,7505240.2713,5792687.9
AAKG9OAAnAAF1OkAAA,24.04.2012,Dzielnica Targówek,jesion wyniosły,Fraxinus excelsior,D253819,126,11,2001,2,AAKG9OAAnAAF1OkAAA,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S12_2_2.png,2,7505237.154,5792692.3716
AAKG9OAAnAAF1OgAAm,24.04.2012,Dzielnica Targówek,jesion wyniosły,Fraxinus excelsior,D253818,169,10,2001,3,AAKG9OAAnAAF1OgAAm,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S10_3_3.png?refresh=4575473617490558123,3,7505232.9354,5792699.6723
AAKG9OAAnAAF1PnAAK,24.04.2012,Dzielnica Targówek,sosna czarna,Pinus nigra,D253523,12,2.5,2001,1,AAKG9OAAnAAF1PnAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1E_1_1.png?refresh=-592349724845361801,1,7505123.3228,5792508.4743
AAKG9OAAnAAF1PnAAJ,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253522,17,4.5,2001,1,AAKG9OAAnAAF1PnAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1E_1_1.png,1,7505128.1738,5792509.3014
AAKG9OAAnAAF1PnAAH,24.04.2012,Dzielnica Targówek,jesion wyniosły,Fraxinus excelsior,D253520,10,3.5,2001,1,AAKG9OAAnAAF1PnAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1E_1_1.png,1,7505130.9643,5792511.4049
AAKG9OAAnAAF1PnAAL,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253524,38,6,2001,1,AAKG9OAAnAAF1PnAAL,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1C_1_1.png?refresh=-398753599359330261,1,7505124.0979,5792511.4888
AAKG9OAAnAAF1PnAAM,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253525,19,4.5,2001,1,AAKG9OAAnAAF1PnAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1F_1_1.png,1,7505122.585,5792513.8159
AAKG9OAAnAAF1PnAAI,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253521,11,3.5,2001,1,AAKG9OAAnAAF1PnAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1E_1_1.png,1,7505128.2596,5792515.4203
AAKG9OAAnAAF1PnAAN,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253526,12,2.5,2001,1,AAKG9OAAnAAF1PnAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1E_1_1.png,1,7505120.1551,5792517.1466
AAKG9OAAnAAF1PnAAO,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253527,"33, 25",7,2001,1,AAKG9OAAnAAF1PnAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1C_1_1.png,1,7505111.8583,5792528.7355
AAKG9OAAnAAF1PnAAQ,24.04.2012,Dzielnica Targówek,sosna pospolita,Pinus sylvestris,D253529,14,2.5,2001,1,AAKG9OAAnAAF1PnAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1E_1_1.png,1,7505107.0938,5792531.9726
AAKG9OAAnAAF1PnAAR,24.04.2012,Dzielnica Targówek,sosna pospolita,Pinus sylvestris,D253530,16,3,2001,1,AAKG9OAAnAAF1PnAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1E_1_1.png,1,7505105.5813,5792534.1627
AAKG9OAAnAAF1PnAAP,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253528,26,6,2001,1,AAKG9OAAnAAF1PnAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S14_1_1.png?refresh=8422415088082874711,1,7505108.8773,5792534.1662
AAKG9OAAnAAF1PnAAS,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253531,28,7,2001,1,AAKG9OAAnAAF1PnAAS,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S14_1_1.png,1,7505104.8883,5792540.1431
AAKG9OAAnAAF1PnAAT,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253532,39,7,2001,1,AAKG9OAAnAAF1PnAAT,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S14_1_1.png,1,7505102.9169,5792543.52
AAKG9OAAnAAF1PnAAU,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253533,49,7,2001,1,AAKG9OAAnAAF1PnAAU,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S14_1_1.png,1,7505100.5329,5792546.8965
AAKG9OAAnAAF1PnAAV,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253534,40,6.5,2001,1,AAKG9OAAnAAF1PnAAV,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S14_1_1.png,1,7505098.0585,5792549.3137
AAKG9OAAnAAF1PnAAW,24.04.2012,Dzielnica Targówek,sosna pospolita,Pinus sylvestris,D253535,19,3,2001,1,AAKG9OAAnAAF1PnAAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1F_1_1.png,1,7505094.3952,5792550.9083
AAKG9OAAnAAF1PgAAQ,24.04.2012,Zarząd Zieleni m.st. Warszawy,topola czarna,Populus nigra,D254326,316,21,2001,4,AAKG9OAAnAAF1PgAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S13_4_4.png?refresh=2156788710288678555,4,7505099.6982,5791936.1157
AAKG9OAAnAAF1PgAAM,24.04.2012,Zarząd Zieleni m.st. Warszawy,topola czarna,Populus nigra,D254321,95,8,2001,2,AAKG9OAAnAAF1PgAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S11_2_2.png,2,7505064.8571,5791937.7697
AAKG9OAAnAAF1PgAAO,24.04.2012,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D254324,71,5,2001,3,AAKG9OAAnAAF1PgAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S10_3_3.png,3,7505083.0755,5791939.9803
AAKG9OAAnAAF1PgAAP,24.04.2012,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D254325,59,4.5,2001,2,AAKG9OAAnAAF1PgAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S15_2_2.png?refresh=-8628479148621317315,2,7505085.5014,5791940.2568
AAKG9OAAnAAF1PoAAU,24.04.2012,Dzielnica Targówek,śliwa ałycza,Prunus cerasifera,D254343,111,4,2001,2,AAKG9OAAnAAF1PoAAU,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S11_2_2.png,2,7505413.6848,5791955.4004
AAKG9OAAnAAF1PoAAf,24.04.2012,Dzielnica Targówek,robinia  sp.,Robinia  sp.,D254354,163,7,2001,2,AAKG9OAAnAAF1PoAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S15_2_2.png,2,7505385.2166,5791990.7594
AAKG9OAAnAAF1PsAAG,24.04.2012,Zarząd Zieleni m.st. Warszawy,topola osika,Populus tremula,D254369,47,6.5,2001,2,AAKG9OAAnAAF1PsAAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S15_2_2.png,2,7505325.8179,5792011.5186
AAKG9OAAnAAF1PoAAg,24.04.2012,Dzielnica Targówek,robinia  sp.,Robinia  sp.,D254355,"35, 28, 29, 31, 21",6,2001,2,AAKG9OAAnAAF1PoAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S15_2_2.png,2,7505402.2024,5792073.5218
AAKG9OAAnAAF1PoAAh,24.04.2012,Dzielnica Targówek,jesion  sp.,Fraxinus  sp.,D254356,116,9,2001,3,AAKG9OAAnAAF1PoAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S10_3_3.png,3,7505409.5842,5792105.2206
AAKG9OAAnAAF1PoAAi,24.04.2012,Dzielnica Targówek,jesion  sp.,Fraxinus  sp.,D254357,124,8.5,2001,3,AAKG9OAAnAAF1PoAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S1G_3_3.png,3,7505405.0913,5792110.6957
AAKG9OAAnAAF1PoAAj,24.04.2012,Dzielnica Targówek,jesion  sp.,Fraxinus  sp.,D254358,115,8.5,2001,2,AAKG9OAAnAAF1PoAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404788_S15_2_2.png,2,7505416.169,5792111.9863
