id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAD7aXAAW,05.07.2012,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D272438,20,5,2001,1,AAKG9OAAFAAD7aXAAW,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S11_1_1.png?refresh=5854348935291116592,1,7497313.9642,5792700.9662
AAKG9OAAFAAEOAbAAY,01.12.2015,Dzielnica Żoliborz,jabłoń  sp.,Malus  sp.,D480212,53,9,2001,2,AAKG9OAAFAAEOAbAAY,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SX_2_2.png?refresh=-3791994018560620533,2,7498189.3256,5792688.8211
AAKG9OAAFAAEOAzAAB,01.12.2015,Dzielnica Żoliborz,lipa  sp.,Tilia  sp.,D480133,44,10,2001,2,AAKG9OAAFAAEOAzAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SX_2_2.png,2,7498173.671,5792689.2379
AAKG9OAAFAAEOAzAAC,01.12.2015,Dzielnica Żoliborz,jabłoń  sp.,Malus  sp.,D480134,84,10,2001,1,AAKG9OAAFAAEOAzAAC,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S12_1_1.png?refresh=-5943144889043376295,1,7498175.1365,5792690.3787
AAKG9OAAFAAEOAbAAQ,01.12.2015,Dzielnica Żoliborz,jabłoń  sp.,Malus  sp.,D480204,80,10,2001,2,AAKG9OAAFAAEOAbAAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SY_2_2.png?refresh=1380205003869875023,2,7498184.566,5792690.6951
AAKG9OAAFAAEOAbAAX,01.12.2015,Dzielnica Żoliborz,grusza  sp.,Pyrus  sp.,D480211,89,10.5,2001,3,AAKG9OAAFAAEOAbAAX,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S10_3_3.png?refresh=8740546703877539033,3,7498187.9533,5792692.2004
AAKG9OAAFAAEOAbAAd,01.12.2015,Dzielnica Żoliborz,śliwa  sp.,Prunus  sp.(śliwa),D480217,"71, 74",11,2001,3,AAKG9OAAFAAEOAbAAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S13_3_3.png?refresh=-6603733366249575640,3,7498197.8407,5792692.4249
AAKG9OAAFAAEOAzAAD,01.12.2015,Dzielnica Żoliborz,lipa  sp.,Tilia  sp.,D480135,"29, 25, 14",8.5,2001,2,AAKG9OAAFAAEOAzAAD,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SX_2_2.png,2,7498184.7501,5792694.5302
AAKG9OAAFAAEOAzAAN,01.12.2015,Dzielnica Żoliborz,klon jawor,Acer pseudoplatanus,D480145,108,18,2001,3,AAKG9OAAFAAEOAzAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S10_3_3.png,3,7498212.9469,5792695.1133
AAKG9OAAFAAEOAbAAb,01.12.2015,Dzielnica Żoliborz,lipa  sp.,Tilia  sp.,D480215,90,20,2001,2,AAKG9OAAFAAEOAbAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SX_2_2.png,2,7498201.778,5792695.6201
AAKG9OAAFAAEOAzAAE,01.12.2015,Dzielnica Żoliborz,lipa  sp.,Tilia  sp.,D480136,57,9,2001,1,AAKG9OAAFAAEOAzAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SZ_1_1.png?refresh=8904274365020313915,1,7498190.5642,5792696.9478
AAKG9OAAFAAEOA6AAL,01.12.2015,Dzielnica Żoliborz,jarząb szwedzki,Sorbus intermedia,D480391,45,11,2001,1,AAKG9OAAFAAEOA6AAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SZ_1_1.png,1,7498175.6427,5792697.7754
AAKG9OAAFAAEOA2AAf,01.12.2015,Dzielnica Żoliborz,śliwa  sp.,Prunus  sp.(śliwa),D480372,"74, 73, 100",9,2001,3,AAKG9OAAFAAEOA2AAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S10_3_3.png,3,7498183.0579,5792698.64
AAKG9OAAFAAEOAzAAF,01.12.2015,Dzielnica Żoliborz,śliwa  sp.,Prunus  sp.(śliwa),D480137,"25, 44, 70",9,2001,2,AAKG9OAAFAAEOAzAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SY_2_2.png,2,7498193.4488,5792698.6821
AAKG9OAAFAAEOAzAAG,01.12.2015,Dzielnica Żoliborz,śliwa  sp.,Prunus  sp.(śliwa),D480138,"44, 33, 52, 44",9,2001,2,AAKG9OAAFAAEOAzAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SW_2_2.png?refresh=-5635814467658106059,2,7498196.1036,5792699.6396
AAKG9OAAFAAEOAbAAc,01.12.2015,Dzielnica Żoliborz,lipa  sp.,Tilia  sp.,D480216,86,16,2001,3,AAKG9OAAFAAEOAbAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S10_3_3.png,3,7498205.0757,5792700.0021
AAKG9OAAFAAEOA2AAg,01.12.2015,Dzielnica Żoliborz,dąb szypułkowy,Quercus robur,D480373,118,19,2001,2,AAKG9OAAFAAEOA2AAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SW_2_2.png,2,7498188.4143,5792700.2815
AAKG9OAAFAAEOAzAAM,01.12.2015,Dzielnica Żoliborz,lipa  sp.,Tilia  sp.,D480144,71,14,2001,2,AAKG9OAAFAAEOAzAAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SY_2_2.png,2,7498214.8717,5792701.8243
AAKG9OAAFAAEOAzAAH,01.12.2015,Dzielnica Żoliborz,lipa  sp.,Tilia  sp.,D480139,19,7,2001,1,AAKG9OAAFAAEOAzAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S1C_1_1.png?refresh=679668297141773684,1,7498199.7667,5792702.0586
AAKG9OAAFAAEOA2AAh,01.12.2015,Dzielnica Żoliborz,lipa  sp.,Tilia  sp.,D480374,57,17,2001,2,AAKG9OAAFAAEOA2AAh,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_SY_2_2.png,2,7498192.5347,5792702.7004
AAKG9OAAFAAEN/tAAB,01.12.2015,Dzielnica Żoliborz,jabłoń  sp.,Malus  sp.,D479110,"83, 67",8.5,2001,4,AAKG9OAAFAAEN/tAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402809_S1D_4_4.png?refresh=1345794300369375942,4,7497953.4738,5792684.5305
