id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAEM1mAAO,18.12.2012,Dzielnica Mokotów,wiąz szypułkowy,Ulmus laevis ,D289106,20,3.5,2001,1,AAKG9OAAFAAEM1mAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S1C_1_1.png?refresh=1084633872991392096,1,7504855.1171,5783424.5484
AAKG9OAAFAAEM1mAAJ,18.12.2012,Dzielnica Mokotów,klon srebrzysty,Acer saccharinum,D289101,225,14,2001,4,AAKG9OAAFAAEM1mAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S17_4_4.png?refresh=260493554695953515,4,7504858.5485,5783428.9057
AAKG9OAAFAAEM1mAAP,18.12.2012,Dzielnica Mokotów,wiąz szypułkowy,Ulmus laevis ,D289107,28,4,2001,1,AAKG9OAAFAAEM1mAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S1C_1_1.png,1,7504858.7119,5783424.2215
AAKG9OAAFAAEM0xAAc,18.12.2012,Dzielnica Mokotów,modrzew europejski,Larix decidua,D295866,65,12,2001,1,AAKG9OAAFAAEM0xAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S14_1_1.png?refresh=7644077635458897404,1,7504871.0848,5783953.3448
AAKG9OAAFAAEM0xAAb,18.12.2012,Dzielnica Mokotów,brzoza brodawkowata,Betula pendula,D295865,102,14,2001,1,AAKG9OAAFAAEM0xAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S1C_1_1.png,1,7504872.0852,5783950.5434
AAKG9OAAFAAEM0xAAd,18.12.2012,Dzielnica Mokotów,brzoza brodawkowata,Betula pendula,D295867,18,4,2001,1,AAKG9OAAFAAEM0xAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S1E_1_1.png?refresh=6288369115756137524,1,7504875.7203,5783932.5347
AAKG9OAAFAAEM0xAAe,18.12.2012,Dzielnica Mokotów,magnolia  sp.,Magnolia  sp.,D295868,32,6,2001,1,AAKG9OAAFAAEM0xAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S14_1_1.png,1,7504877.5878,5783926.5317
AAKG9OAAFAAEM0xAAf,18.12.2012,Dzielnica Mokotów,brzoza brodawkowata,Betula pendula,D295869,75,12,2001,1,AAKG9OAAFAAEM0xAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S14_1_1.png,1,7504877.9881,5783923.7305
AAKG9OAAFAAEM0xAAg,18.12.2012,Dzielnica Mokotów,klon pospolity,Acer platanoides,D295870,150,10,2001,3,AAKG9OAAFAAEM0xAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S10_3_3.png?refresh=-3495716561024838156,3,7504888.5264,5783872.5057
AAKG9OAAnAAF1WcAAN,18.12.2012,Dzielnica Mokotów,klon srebrzysty,Acer saccharinum,D288254,107,11,2001,2,AAKG9OAAnAAF1WcAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404655_S12_2_2.png?refresh=2850215500520263376,2,7504787.6752,5783487.8206
