id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENL2AAP,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D317871,16,8,2001,1,AAKG9OAAFAAENL2AAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494684.5017,5790686.8787
AAKG9OAAFAAENK5AAZ,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D317803,19,"2,5",2001,1,AAKG9OAAFAAENK5AAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494686.1466,5790683.5878
AAKG9OAAFAAENL2AAO,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D317870,14,8,2001,1,AAKG9OAAFAAENL2AAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494686.7966,5790691.9919
AAKG9OAAFAAENK5AAa,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D317804,15,7,2001,1,AAKG9OAAFAAENK5AAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494689.1726,5790686.8737
AAKG9OAAFAAENL2AAN,10.04.2013,Zarząd Zieleni m.st. Warszawy,kasztanowiec pospolity,Aesculus hippocastanum,D317869,48,9,2001,1,AAKG9OAAFAAENL2AAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S12_1_1.png,1,7494691.475,5790698.9295
AAKG9OAAFAAENK5AAb,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D317805,16,8,2001,1,AAKG9OAAFAAENK5AAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494692.2895,5790689.6105
AAKG9OAAnAAH5PMAAI,27.09.2018,Zarząd Zieleni m.st. Warszawy,"lipa drobnolistna ""Greenspire""",Tilia cordata 'Greenspire',D589425,,4,2001,1,AAKG9OAAnAAH5PMAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494692.2895,5790689.6105
AAKG9OAAFAAENK5AAc,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D317806,30,6,2001,1,AAKG9OAAFAAENK5AAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494695.1355,5790696.1849
AAKG9OAAFAAENL2AAM,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D317868,16,8,2001,1,AAKG9OAAFAAENL2AAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494697.707,5790702.8513
AAKG9OAAFAAENLvAAF,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318521,16,10,2001,1,AAKG9OAAFAAENLvAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494468.9695,5790655.7347
AAKG9OAAFAAENLvAAC,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa szerokolistna,Tilia platyphyllos,D318518,98,11,2001,2,AAKG9OAAFAAENLvAAC,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SY_2_2.png?refresh=-1399415137277167881,2,7494454.0441,5790658.0357
AAKG9OAAFAAENLvAAE,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318520,14,9,2001,1,AAKG9OAAFAAENLvAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494461.8315,5790660.8589
AAKG9OAAFAAENLvAAB,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa szerokolistna,Tilia platyphyllos,D318517,89,12,2001,1,AAKG9OAAFAAENLvAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SZ_1_1.png?refresh=8192861830043109584,1,7494449.3778,5790662.06
AAKG9OAAFAAENLvAAD,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318519,15,9,2001,1,AAKG9OAAFAAENLvAAD,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494456.6158,5790664.6097
AAKG9OAAFAAENLvAAA,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318516,14,9,2001,1,AAKG9OAAFAAENLvAAA,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494450.302,5790669.4587
AAKG9OAAFAAENLrAAm,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318515,14,10,2001,1,AAKG9OAAFAAENLrAAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494445.4517,5790673.1186
AAKG9OAAFAAENL6AAM,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon jawor,Acer pseudoplatanus,D318375,32,7,2001,1,AAKG9OAAFAAENL6AAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494522.9782,5790673.3516
AAKG9OAAFAAENLrAAk,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa szerokolistna,Tilia platyphyllos,D318513,112,12,2001,2,AAKG9OAAFAAENLrAAk,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SX_2_2.png,2,7494432.8161,5790675.6906
AAKG9OAAFAAENLrAAl,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318514,13,7,2001,1,AAKG9OAAFAAENLrAAl,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494439.5056,5790679.2457
AAKG9OAAFAAENL6AAN,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318376,13,6,2001,1,AAKG9OAAFAAENL6AAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494493.085,5790681.3323
AAKG9OAAFAAENLrAAj,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318512,15,9,2001,1,AAKG9OAAFAAENLrAAj,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494432.9164,5790683.5469
AAKG9OAAFAAENL6AAO,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318377,"15, 13, 12",6,2001,1,AAKG9OAAFAAENL6AAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494488.7832,5790683.8955
AAKG9OAAFAAENLrAAh,10.04.2013,Zarząd Zieleni m.st. Warszawy,topola czarna,Populus nigra,D318510,273,17,2001,3,AAKG9OAAFAAENLrAAh,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S10_3_3.png?refresh=-4820066252770704948,3,7494417.4424,5790686.7615
AAKG9OAAFAAENL6AAP,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318378,26,7,2001,1,AAKG9OAAFAAENL6AAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494484.8485,5790687.2343
AAKG9OAAFAAENLrAAi,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318511,14,10,2001,1,AAKG9OAAFAAENLrAAi,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494425.2317,5790690.8636
AAKG9OAAFAAENL6AAQ,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318379,31,7,2001,1,AAKG9OAAFAAENL6AAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494476.7052,5790693.5007
AAKG9OAAFAAENLrAAg,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318509,14,8,2001,1,AAKG9OAAFAAENLrAAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494417.7263,5790694.8006
AAKG9OAAFAAENL6AAR,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318380,24,7,2001,1,AAKG9OAAFAAENL6AAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494472.5411,5790696.3832
AAKG9OAAFAAENL6AAS,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318381,22,5,2001,1,AAKG9OAAFAAENL6AAS,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494468.8362,5790700.0411
AAKG9OAAFAAENL6AAT,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318382,32,7,2001,1,AAKG9OAAFAAENL6AAT,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S12_1_1.png,1,7494465.267,5790702.6488
AAKG9OAAnAAF7GzAAF,10.04.2013,Zarząd Zieleni m.st. Warszawy,świerk serbski,Picea omorika,D318366,15,3,2001,1,AAKG9OAAnAAF7GzAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494626.4025,5790528.3951
AAKG9OAAnAAF7GzAAB,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318362,17,4,2001,1,AAKG9OAAnAAF7GzAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494631.258,5790529.3945
AAKG9OAAnAAF7GzAAG,10.04.2013,Zarząd Zieleni m.st. Warszawy,świerk serbski,Picea omorika,D318367,10,3,2001,1,AAKG9OAAnAAF7GzAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494625.0305,5790529.8585
AAKG9OAAnAAF7GzAAH,10.04.2013,Zarząd Zieleni m.st. Warszawy,świerk serbski,Picea omorika,D318368,10,"2,5",2001,1,AAKG9OAAnAAF7GzAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494622.7422,5790531.0481
AAKG9OAAnAAF7GzAAA,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318361,10,3,2001,1,AAKG9OAAnAAF7GzAAA,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494627.9642,5790532.6873
AAKG9OAAnAAF7GPAAm,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318360,23,"4,5",2001,1,AAKG9OAAnAAF7GPAAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494624.8524,5790534.7915
AAKG9OAAnAAF7GPAAZ,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318347,20,6,2001,1,AAKG9OAAnAAF7GPAAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494579.3403,5790540.414
AAKG9OAAnAAF7GPAAl,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318359,21,4,2001,1,AAKG9OAAnAAF7GPAAl,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494614.8779,5790542.2024
AAKG9OAAnAAF7GPAAa,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318348,13,5,2001,1,AAKG9OAAnAAF7GPAAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494581.9076,5790543.0608
AAKG9OAAnAAF7GPAAf,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D318353,114,11,2001,2,AAKG9OAAnAAF7GPAAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SX_2_2.png,2,7494574.9483,5790544.1645
AAKG9OAAnAAF7GPAAg,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318354,21,5,2001,1,AAKG9OAAnAAF7GPAAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494590.7011,5790544.2383
AAKG9OAAnAAF7GPAAh,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318355,"2, 7",3,2001,1,AAKG9OAAnAAF7GPAAh,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494595.4641,5790544.5992
AAKG9OAAnAAF7GPAAk,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318358,23,4,2001,1,AAKG9OAAnAAF7GPAAk,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494610.2099,5790544.9484
AAKG9OAAnAAF7GPAAi,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa szerokolistna,Tilia platyphyllos,D318356,17,4,2001,1,AAKG9OAAnAAF7GPAAi,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494602.1509,5790545.6878
AAKG9OAAnAAF7GPAAb,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318349,18,5,2001,1,AAKG9OAAnAAF7GPAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494583.0094,5790545.8916
AAKG9OAAnAAF7GPAAe,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D318352,45,9,2001,1,AAKG9OAAnAAF7GPAAe,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S12_1_1.png,1,7494576.6923,5790548.091
AAKG9OAAnAAF7GPAAc,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D318350,"48, 64",10,2001,2,AAKG9OAAnAAF7GPAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SX_2_2.png,2,7494581.089,5790548.4516
AAKG9OAAnAAF7GPAAj,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318357,21,4,2001,1,AAKG9OAAnAAF7GPAAj,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494604.9018,5790548.608
AAKG9OAAnAAF7GPAAd,10.04.2013,Zarząd Zieleni m.st. Warszawy,śliwa ałycza,Prunus cerasifera,D318351,"30, 29, 40, 18",7,2001,2,AAKG9OAAnAAF7GPAAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SX_2_2.png,2,7494577.7931,5790549.46
AAKG9OAAFAAENK5AAQ,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D317794,14,6,2001,1,AAKG9OAAFAAENK5AAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494625.8923,5790606.5505
AAKG9OAAFAAENLvAAH,10.04.2013,Dzielnica Bemowo,klon srebrzysty,Acer saccharinum,D318523,166,16,2001,2,AAKG9OAAFAAENLvAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SX_2_2.png,2,7494490.8965,5790607.7491
AAKG9OAAFAAENLvAAJ,10.04.2013,Dzielnica Bemowo,kasztanowiec pospolity,Aesculus hippocastanum,D318525,"7, 8",2,2001,1,AAKG9OAAFAAENLvAAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494509.2601,5790608.2769
AAKG9OAAFAAENLvAAI,10.04.2013,Dzielnica Bemowo,orzech włoski,Juglans regia,D318524,9,2,2001,1,AAKG9OAAFAAENLvAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494507.291,5790608.4621
AAKG9OAAFAAENLvAAK,10.04.2013,Dzielnica Bemowo,kasztanowiec pospolity,Aesculus hippocastanum,D318526,"12, 10, 9",3,2001,1,AAKG9OAAFAAENLvAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494512.0999,5790608.7762
AAKG9OAAFAAENK5AAR,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D317795,15,7,2001,1,AAKG9OAAFAAENK5AAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494629.1938,5790610.932
AAKG9OAAFAAENL3AAb,10.04.2013,Zarząd Zieleni m.st. Warszawy,robinia  sp.,Robinia  sp.,D318531,"80, 61",14,2001,1,AAKG9OAAFAAENL3AAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SZ_1_1.png,1,7494518.2385,5790611.1901
AAKG9OAAFAAENL3AAa,10.04.2013,Zarząd Zieleni m.st. Warszawy,brzoza  sp.,Betula  sp.,D318530,43,13,2001,1,AAKG9OAAFAAENL3AAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494515.5842,5790612.6091
AAKG9OAAFAAENL3AAZ,10.04.2013,Zarząd Zieleni m.st. Warszawy,robinia  sp.,Robinia  sp.,D318529,"7, 14",4,2001,1,AAKG9OAAFAAENL3AAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494512.7923,5790613.6628
AAKG9OAAFAAENL3AAY,10.04.2013,Zarząd Zieleni m.st. Warszawy,orzech włoski,Juglans regia,D318528,7,2,2001,1,AAKG9OAAFAAENL3AAY,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494508.5818,5790616.18
AAKG9OAAFAAENLvAAL,10.04.2013,Zarząd Zieleni m.st. Warszawy,kasztanowiec pospolity,Aesculus hippocastanum,D318527,"2, 5",2,2001,1,AAKG9OAAFAAENLvAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494508.7221,5790618.829
AAKG9OAAFAAENLvAAG,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318522,15,11,2001,1,AAKG9OAAFAAENLvAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494476.4738,5790650.6106
AAKG9OAAFAAENL7AAG,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318550,46,10,2001,1,AAKG9OAAFAAENL7AAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SZ_1_1.png,1,7494277.4369,5790511.9312
AAKG9OAAFAAENL7AAE,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318548,83,12,2001,1,AAKG9OAAFAAENL7AAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SZ_1_1.png,1,7494300.5176,5790512.0869
AAKG9OAAFAAENL7AAF,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318549,108,12,2001,2,AAKG9OAAFAAENL7AAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SX_2_2.png,2,7494290.8098,5790512.5552
AAKG9OAAFAAENL7AAC,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D318546,17,7,2001,1,AAKG9OAAFAAENL7AAC,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494317.0046,5790513.4387
AAKG9OAAFAAENL7AAB,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318545,100,11,2001,2,AAKG9OAAFAAENL7AAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SY_2_2.png,2,7494338.8971,5790515.8803
AAKG9OAAFAAENL7AAA,10.04.2013,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D318544,85,10,2001,2,AAKG9OAAFAAENL7AAA,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SX_2_2.png,2,7494357.0309,5790515.9508
AAKG9OAAFAAENL3AAm,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D318542,16,7,2001,1,AAKG9OAAFAAENL3AAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494381.2119,5790517.4764
AAKG9OAAFAAENL3AAn,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D318543,16,7,2001,1,AAKG9OAAFAAENL3AAn,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494372.6032,5790517.8515
AAKG9OAAFAAENL3AAl,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D318541,16,6,2001,1,AAKG9OAAFAAENL3AAl,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494388.632,5790518.6557
AAKG9OAAFAAENL3AAk,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D318540,17,7,2001,1,AAKG9OAAFAAENL3AAk,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494397.6996,5790519.0108
AAKG9OAAFAAENL3AAj,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D318539,16,6,2001,1,AAKG9OAAFAAENL3AAj,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494404.7522,5790519.551
AAKG9OAAFAAENL3AAi,10.04.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D318538,16,6,2001,1,AAKG9OAAFAAENL3AAi,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S11_1_1.png,1,7494410.615,5790520.458
AAKG9OAAFAAENLrAAf,10.04.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D318508,14,9,2001,1,AAKG9OAAFAAENLrAAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1A_1_1.png,1,7494412.1459,5790700.4708
AAKG9OAAFAAENLrAAa,10.04.2013,Dzielnica Bemowo,wierzba  sp.,Salix  sp.,D318503,"5, 12",5,2001,1,AAKG9OAAFAAENLrAAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_S1C_1_1.png,1,7494386.8709,5790702.2347
AAKG9OAAFAAENKIAAQ,10.04.2013,Dzielnica Bemowo,modrzew  sp.,Larix  sp.,D315993,118,17,2001,2,AAKG9OAAFAAENKIAAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402538_SX_2_2.png,2,7494772.4305,5790477.5361
