id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAHxDFAAb,28.05.2014,Zarząd Zieleni m.st. Warszawy,leszczyna turecka,Corylus colurna,D371899,28,3,2001,1,AAKG9OAAnAAHxDFAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1F_1_1.png?refresh=8929461307646981429,1,7499434.9678,5800681.511
AAKG9OAAnAAHxDFAAc,28.05.2014,Zarząd Zieleni m.st. Warszawy,leszczyna turecka,Corylus colurna,D371900,28,3,2001,1,AAKG9OAAnAAHxDFAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1F_1_1.png,1,7499431.0315,5800684.682
AAKG9OAAFAAENYmAAI,28.05.2014,Zarząd Zieleni m.st. Warszawy,robinia  sp.,Robinia  sp.,D372110,"25, 34",8,2001,1,AAKG9OAAFAAENYmAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1C_1_1.png?refresh=5530814880582316014,1,7499566.4224,5800687.4071
AAKG9OAAFAAENYiAAl,28.05.2014,Zarząd Zieleni m.st. Warszawy,robinia  sp.,Robinia  sp.,D372099,"59, 75",8,2001,1,AAKG9OAAFAAENYiAAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1C_1_1.png,1,7499590.9873,5800687.8769
AAKG9OAAnAAHxDFAAd,28.05.2014,Zarząd Zieleni m.st. Warszawy,leszczyna turecka,Corylus colurna,D371901,21,3,2001,1,AAKG9OAAnAAHxDFAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1F_1_1.png,1,7499425.874,5800689.8145
AAKG9OAAnAAHxDFAAe,28.05.2014,Zarząd Zieleni m.st. Warszawy,leszczyna turecka,Corylus colurna,D371902,27,3,2001,1,AAKG9OAAnAAHxDFAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1F_1_1.png,1,7499421.0909,5800694.9478
AAKG9OAAnAAHxDFAAf,28.05.2014,Zarząd Zieleni m.st. Warszawy,leszczyna turecka,Corylus colurna,D371903,22,3,2001,1,AAKG9OAAnAAHxDFAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1F_1_1.png,1,7499415.654,5800699.6122
AAKG9OAAFAAENYiAAk,28.05.2014,Zarząd Zieleni m.st. Warszawy,robinia  sp.,Robinia  sp.,D372098,73,8,2001,1,AAKG9OAAFAAENYiAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1C_1_1.png,1,7499601.2137,5800699.8137
AAKG9OAAFAAENYKAAR,28.05.2014,Dzielnica Białołęka,sosna pospolita,Pinus sylvestris,D372043,56,5,2001,1,AAKG9OAAFAAENYKAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S14_1_1.png?refresh=-8607284528558338728,1,7499643.5394,5800564.6087
AAKG9OAAFAAENYKAAS,28.05.2014,Dzielnica Białołęka,świerk pospolity,Picea abies,D372044,19,3,2001,1,AAKG9OAAFAAENYKAAS,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1F_1_1.png,1,7499645.5815,5800566.3677
AAKG9OAAFAAENYKAAQ,28.05.2014,Dzielnica Białołęka,jarząb pospolity ,Sorbus aucuparia,D372042,25,4,2001,1,AAKG9OAAFAAENYKAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1B_1_1.png?refresh=4305663712618440356,1,7499646.5161,5800567.9441
AAKG9OAAFAAENYKAAP,28.05.2014,Dzielnica Białołęka,świerk pospolity,Picea abies,D372041,28,5,2001,1,AAKG9OAAFAAENYKAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1B_1_1.png,1,7499648.0627,5800571.3278
AAKG9OAAFAAENYOAAN,28.05.2014,Dzielnica Białołęka,morwa biała,Morus alba,D372382,"89, 81",9,2001,3,AAKG9OAAFAAENYOAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1G_3_3.png?refresh=-4482705197492640471,3,7499649.8308,5800552.6766
AAKG9OAAFAAENYOAAO,28.05.2014,Dzielnica Białołęka,klon pospolity,Acer platanoides,D372383,63,8,2001,1,AAKG9OAAFAAENYOAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1C_1_1.png,1,7499650.3613,5800555.3241
AAKG9OAAFAAENYOAAM,28.05.2014,Dzielnica Białołęka,klon jesionolistny,Acer negundo,D372381,86,6,2001,1,AAKG9OAAFAAENYOAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S14_1_1.png,1,7499650.4702,5800548.8001
AAKG9OAAFAAENYKAAO,28.05.2014,Dzielnica Białołęka,świerk pospolity,Picea abies,D372040,45,8,2001,2,AAKG9OAAFAAENYKAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S11_2_2.png?refresh=577796860799586640,2,7499652.3257,5800576.8662
AAKG9OAAFAAENYKAAN,28.05.2014,Dzielnica Białołęka,jarząb pospolity ,Sorbus aucuparia,D372039,21,4,2001,1,AAKG9OAAFAAENYKAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1B_1_1.png,1,7499654.5723,5800579.4552
AAKG9OAAFAAENYKAAM,28.05.2014,Dzielnica Białołęka,sumak octowiec,Rhus typhina,D372037,40,3,2001,1,AAKG9OAAFAAENYKAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1F_1_1.png,1,7499658.5848,5800584.099
AAKG9OAAFAAENYKAAL,28.05.2014,Dzielnica Białołęka,śliwa domowa mirabelka,Prunus domestica subsp. syriaca,D372036,"23, 21, 29",3,2001,1,AAKG9OAAFAAENYKAAL,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1B_1_1.png,1,7499659.0408,5800586.5066
AAKG9OAAFAAENYOAAP,28.05.2014,Dzielnica Białołęka,głóg jednoszyjkowy,Crataegus monogyna,D372384,"30, 18",4,2001,1,AAKG9OAAFAAENYOAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1B_1_1.png,1,7499664.3869,5800594.1008
AAKG9OAAFAAENYOAAQ,28.05.2014,Dzielnica Białołęka,czereśnia  sp.,Prunus  sp.(czereśnia),D372385,86,10,2001,2,AAKG9OAAFAAENYOAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S15_2_2.png?refresh=4095210456363393823,2,7499669.3801,5800600.3855
AAKG9OAAFAAENYOAAR,28.05.2014,Dzielnica Białołęka,topola osika,Populus tremula,D372386,"49, 57",12,2001,2,AAKG9OAAFAAENYOAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S15_2_2.png,2,7499670.4985,5800601.5369
AAKG9OAAFAAENYKAAK,28.05.2014,Dzielnica Białołęka,czereśnia  sp.,Prunus  sp.(czereśnia),D372035,31,4,2001,1,AAKG9OAAFAAENYKAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404113_S1B_1_1.png,1,7499671.7483,5800603.9615
