id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAF0NPAAS,24.04.2012,Dzielnica Praga Południe,topola czarna,Populus nigra,D236645,143,19,2001,2,AAKG9OAAnAAF0NPAAS,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404626_S11_2_2.png?refresh=-1620268710177377221,2,7504518.4126,5788633.6996
AAKG9OAAnAAF0NPAAR,24.04.2012,Dzielnica Praga Południe,topola czarna,Populus nigra,D236644,167,22,2001,3,AAKG9OAAnAAF0NPAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404626_S1G_3_3.png?refresh=-5535457911181053752,3,7504521.0869,5788633.8634
AAKG9OAAnAAF0NPAAQ,24.04.2012,Dzielnica Praga Południe,topola czarna,Populus nigra,D236643,272,21,2001,3,AAKG9OAAnAAF0NPAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404626_S10_3_3.png?refresh=944432517529994920,3,7504527.0902,5788636.6467
AAKG9OAAnAAF0NPAAM,24.04.2012,Dzielnica Praga Południe,klon jawor,Acer pseudoplatanus,D236639,183,17,2001,3,AAKG9OAAnAAF0NPAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404626_S10_3_3.png,3,7504568.0227,5788628.242
AAKG9OAAnAAF0NPAAN,24.04.2012,Dzielnica Praga Południe,kasztanowiec  sp.,Aesculus  sp.,D236640,163,20,2001,3,AAKG9OAAnAAF0NPAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404626_S1A_3_3.png?refresh=8787631049383237036,3,7504572.7708,5788631.2436
AAKG9OAAnAAF0NPAAO,24.04.2012,Dzielnica Praga Południe,klon jawor,Acer pseudoplatanus,D236641,159,21,2001,3,AAKG9OAAnAAF0NPAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404627_S1A_3_3.png?refresh=-6830550712824856551,3,7504580.9572,5788634.2999
AAKG9OAAnAAF0NPAAP,24.04.2012,Dzielnica Praga Południe,topola biała,Populus alba,D236642,200,21,2001,3,AAKG9OAAnAAF0NPAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404627_S16_3_3.png?refresh=-7501049397020608730,3,7504597.4393,5788672.6126
AAKG9OAAFAACcoFAAH,24.04.2012,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D238641,116,18,2001,3,AAKG9OAAFAACcoFAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404627_S10_3_3.png?refresh=-2627239111628864829,3,7504623.2429,5788698.6993
AAKG9OAAFAACcoaAAR,24.04.2012,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D238788,"126, 112, 150",20,2001,3,AAKG9OAAFAACcoaAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404627_S1A_3_3.png,3,7504626.0158,5788626.6773
AAKG9OAAFAACcoFAAG,24.04.2012,Zarząd Zieleni m.st. Warszawy,jarząb  sp.,Sorbus  sp.,D238639,82,17,2001,1,AAKG9OAAFAACcoFAAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404627_S1C_1_1.png?refresh=3274013629013062737,1,7504630.0568,5788684.0638
