id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAD7dWAAV,17.12.2012,Dzielnica Wola,lipa drobnolistna,Tilia cordata,D278443,24,6,2001,1,AAKG9OAAFAAD7dWAAV,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S1C_1_1.png?refresh=5573417786478198278,1,7497071.5841,5788687.0604
AAKG9OAAFAAD7dWAAU,17.12.2012,Dzielnica Wola,lipa drobnolistna,Tilia cordata,D278442,"7, 12, 19, 10, 13",4,2001,1,AAKG9OAAFAAD7dWAAU,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S1C_1_1.png,1,7497076.4912,5788689.1316
AAKG9OAAFAAD7dWAAT,17.12.2012,Dzielnica Wola,lipa drobnolistna,Tilia cordata,D278441,42,3.5,2001,1,AAKG9OAAFAAD7dWAAT,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S11_1_1.png?refresh=1882441269201881843,1,7497081.6926,5788690.9636
AAKG9OAAFAAD7dWAAY,17.12.2012,Dzielnica Wola,lipa drobnolistna,Tilia cordata,D278446,39,6,2001,1,AAKG9OAAFAAD7dWAAY,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S1C_1_1.png,1,7497060.3723,5788678.9694
AAKG9OAAFAAD7dWAAX,17.12.2012,Dzielnica Wola,lipa drobnolistna,Tilia cordata,D278445,"25, 15, 23",6,2001,1,AAKG9OAAFAAD7dWAAX,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S1C_1_1.png,1,7497063.0438,5788678.6021
AAKG9OAAFAAD7dWAAW,17.12.2012,Dzielnica Wola,lipa drobnolistna,Tilia cordata,D278444,43,6,2001,1,AAKG9OAAFAAD7dWAAW,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S1C_1_1.png,1,7497067.3056,5788685.5024
AAKG9OAAFAAD7dWAAZ,17.12.2012,Dzielnica Wola,jabłoń  sp.,Malus  sp.,D278447,17,2.5,2001,1,AAKG9OAAFAAD7dWAAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S1A_1_1.png?refresh=-2843918687474900342,1,7497068.3379,5788670.2829
AAKG9OAAFAAD7dWAAS,17.12.2012,Dzielnica Wola,lipa drobnolistna,Tilia cordata,D278440,38,6,2001,1,AAKG9OAAFAAD7dWAAS,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S1C_1_1.png,1,7497076.0344,5788683.3673
AAKG9OAAFAAD7dWAAR,17.12.2012,Dzielnica Wola,lipa szerokolistna,Tilia platyphyllos,D278439,141,16,2001,3,AAKG9OAAFAAD7dWAAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S10_3_3.png?refresh=5640705484442931273,3,7497087.219,5788682.3351
AAKG9OAAFAAD7dWAAQ,17.12.2012,Dzielnica Wola,lipa szerokolistna,Tilia platyphyllos,D278438,156,17,2001,3,AAKG9OAAFAAD7dWAAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402923_S10_3_3.png,3,7497093.6341,5788685.4386
